raceId,forename,stop,lap,time,duration,milliseconds
888,Sebastian,2,24,14:43:10,20.039,20039
888,Romain,2,24,14:43:13,20.007,20007
888,Kimi,2,24,14:43:25,20.528,20528
888,Fernando,2,24,14:43:36,19.539,19539
888,Sergio,2,24,14:43:57,20.433,20433
888,Adrian,2,24,14:44:00,20.204,20204
888,Paul,2,24,14:44:07,21.483,21483
888,Nico,2,24,14:44:07,22.207,22207
888,Mark,2,23,14:44:15,19.991,19991
888,Charles,2,24,14:44:58,21.388,21388
888,Max,3,26,14:48:52,20.272,20272
888,Charles,3,34,15:03:58,22.986,22986
888,Nico,2,37,15:08:26,20.364,20364
888,Max,4,37,15:08:55,21.433,21433
888,Mark,3,38,15:10:15,19.921,19921
888,Giedo,3,38,15:10:34,20.545,20545
888,Romain,3,40,15:13:03,19.591,19591
888,Daniel,3,40,15:13:28,20.196,20196
888,Sebastian,3,41,15:14:38,19.118,19118
888,Esteban,3,41,15:15:07,21.160,21160
888,Adrian,3,43,15:18:18,21.799,21799
888,Lewis,3,45,15:21:19,19.316,19316
888,Jenson,2,47,15:24:27,19.692,19692
888,Nico,3,48,15:26:26,19.684,19684
888,Kimi,3,49,15:27:24,19.390,19390
888,Fernando,3,49,15:27:29,19.476,19476
888,Nico,3,49,15:28:02,20.557,20557
888,Pastor,2,50,15:29:39,36.196,36196
888,Valtteri,2,54,15:36:20,45.695,45695
890,Jean-Éric,1,8,14:15:51,22.745,22745
890,Giedo,1,8,14:15:55,23.200,23200
890,Lewis,1,9,14:16:48,21.840,21840
890,Pastor,1,9,14:17:14,22.103,22103
890,Paul,1,9,14:17:18,22.754,22754
890,Daniel,1,10,14:18:44,24.033,24033
890,Nico,1,10,14:18:45,22.015,22015
890,Valtteri,1,10,14:18:55,22.023,22023
890,Sebastian,1,11,14:19:47,21.343,21343
890,Felipe,1,11,14:19:57,23.012,23012
890,Nico,1,11,14:20:17,22.303,22303
890,Fernando,1,12,14:21:21,21.599,21599
890,Romain,1,13,14:22:46,22.054,22054
890,Kimi,1,13,14:22:56,22.161,22161
890,Charles,1,13,14:23:32,22.465,22465
890,Jules,1,20,14:34:40,22.159,22159
890,Max,1,21,14:36:25,22.323,22323
890,Mark,1,23,14:37:39,21.762,21762
890,Sergio,1,23,14:38:10,22.323,22323
890,Esteban,1,23,14:38:18,22.425,22425
890,Jenson,1,24,14:39:26,22.107,22107
890,Romain,2,25,14:40:51,22.267,22267
890,Paul,2,26,14:43:05,22.723,22723
890,Giedo,2,27,14:44:59,22.831,22831
890,Pastor,2,28,14:45:48,21.880,21880
890,Nico,2,29,14:47:10,22.628,22628
890,Jean-Éric,2,30,14:49:06,22.282,22282
890,Lewis,2,31,14:49:23,21.454,21454
890,Felipe,2,31,14:50:01,21.753,21753
890,Valtteri,2,33,14:53:46,22.612,22612
890,Sebastian,2,34,14:53:58,21.863,21863
890,Fernando,2,34,14:54:07,22.249,22249
890,Jules,2,33,14:54:39,22.221,22221
890,Nico,2,35,14:56:17,22.606,22606
890,Max,2,34,14:56:34,22.301,22301
890,Romain,3,37,14:58:34,16.453,16453
890,Jenson,2,37,14:58:44,22.496,22496
890,Sergio,2,38,15:00:37,22.722,22722
890,Daniel,2,38,15:01:00,21.996,21996
890,Charles,2,38,15:01:50,22.450,22450
890,Nico,3,40,15:04:00,16.512,16512
890,Kimi,2,42,15:05:48,21.643,21643
890,Mark,2,43,15:07:06,22.349,22349
890,Giedo,3,44,15:10:43,22.384,22384
890,Romain,4,47,15:13:17,22.451,22451
890,Jules,3,46,15:14:34,23.030,23030
890,Fernando,3,48,15:14:42,21.753,21753
890,Felipe,3,48,15:15:06,21.612,21612
890,Nico,3,48,15:15:07,21.854,21854
890,Paul,3,48,15:15:49,23.027,23027
890,Lewis,3,50,15:17:08,22.136,22136
890,Jean-Éric,3,50,15:18:45,23.756,23756
890,Pastor,3,51,15:19:53,24.796,24796
890,Max,3,50,15:21:06,23.257,23257
890,Sebastian,3,55,15:24:30,21.666,21666
890,Mark,3,59,15:30:24,22.022,22022
891,Nico,1,9,14:21:40,24.219,24219
891,Felipe,1,9,14:21:42,22.872,22872
891,Paul,1,10,14:23:35,23.475,23475
891,Jean-Éric,1,10,14:23:44,24.070,24070
891,Lewis,1,11,14:25:16,23.397,23397
891,Adrian,1,11,14:25:37,23.327,23327
891,Pastor,1,11,14:25:40,27.059,27059
891,Nico,1,12,14:27:19,22.893,22893
891,Fernando,1,13,14:29:10,22.631,22631
891,Mark,1,13,14:29:16,23.004,23004
891,Sergio,1,13,14:29:25,17.378,17378
891,Sebastian,1,14,14:30:58,22.685,22685
891,Kimi,1,14,14:31:18,23.744,23744
891,Valtteri,1,14,14:31:44,23.411,23411
891,Jules,1,14,14:32:07,24.083,24083
891,Giedo,1,15,14:33:51,24.968,24968
891,Max,1,15,14:34:15,24.013,24013
891,Daniel,1,16,14:35:26,23.144,23144
891,Jenson,1,17,14:37:03,22.465,22465
891,Sergio,2,18,14:39:24,22.597,22597
891,Esteban,1,19,14:41:20,22.761,22761
891,Romain,1,22,14:46:53,23.445,23445
891,Nico,2,24,14:50:59,23.334,23334
891,Jean-Éric,2,24,14:51:01,24.539,24539
891,Nico,2,25,14:52:20,23.723,23723
891,Paul,2,25,14:52:51,23.540,23540
891,Lewis,2,26,14:54:11,22.682,22682
891,Felipe,2,26,14:54:35,22.634,22634
891,Adrian,2,26,14:54:42,23.655,23655
891,Pastor,2,27,14:57:12,35.228,35228
891,Fernando,2,28,14:57:52,22.444,22444
891,Esteban,2,28,14:58:53,22.712,22712
891,Valtteri,2,28,14:59:02,23.540,23540
891,Jules,2,28,14:59:47,23.961,23961
891,Mark,2,29,15:00:00,23.477,23477
891,Giedo,2,29,15:01:18,23.998,23998
891,Sebastian,2,30,15:01:29,22.884,22884
891,Max,2,29,15:02:06,23.916,23916
891,Daniel,2,33,15:08:12,22.871,22871
891,Max,3,32,15:08:14,17.427,17427
891,Jenson,2,34,15:09:32,23.317,23317
891,Pastor,3,38,15:18:29,30.894,30894
891,Esteban,3,41,15:23:35,17.433,17433
892,Kimi,1,1,14:05:19,30.975,30975
892,Lewis,1,13,14:23:23,24.460,24460
892,Charles,1,17,14:29:42,25.569,25569
892,Giedo,1,18,14:31:18,26.302,26302
892,Romain,1,20,14:33:49,27.040,27040
892,Jenson,1,21,14:35:17,24.450,24450
892,Daniel,1,22,14:36:44,24.319,24319
892,Sergio,1,22,14:36:45,25.933,25933
892,Jules,1,22,14:37:35,25.541,25541
892,Sebastian,1,23,14:37:56,24.305,24305
892,Mark,1,23,14:38:07,24.205,24205
892,Max,1,23,14:39:08,26.146,26146
892,Felipe,1,24,14:39:35,24.692,24692
892,Nico,1,24,14:39:37,25.633,25633
892,Adrian,1,24,14:39:52,26.873,26873
892,Pastor,1,24,14:39:58,25.397,25397
892,Valtteri,1,25,14:41:33,24.665,24665
892,Nico,1,26,14:42:35,24.079,24079
892,Fernando,1,27,14:43:56,24.208,24208
892,Esteban,1,27,14:44:20,24.668,24668
892,Kimi,2,30,14:48:51,24.764,24764
892,Lewis,2,38,15:00:35,24.315,24315
892,Charles,2,38,15:01:38,26.363,26363
892,Giedo,2,39,15:03:12,33.200,33200
893,Fernando,2,25,20:52:09,29.176,29176
893,Romain,2,25,20:52:13,30.293,30293
893,Felipe,2,25,20:52:21,29.136,29136
893,Jenson,2,25,20:52:22,30.085,30085
893,Kimi,2,25,20:52:24,33.013,33013
893,Sergio,2,25,20:52:31,29.396,29396
893,Nico,2,25,20:52:32,30.253,30253
893,Esteban,2,25,20:52:42,31.706,31706
893,Adrian,2,25,20:52:54,30.166,30166
893,Pastor,2,25,20:53:06,30.444,30444
893,Charles,2,25,20:53:55,32.008,32008
893,Giedo,2,26,20:55:33,37.700,37700
893,Romain,3,33,21:11:23,1:13.009,73009
893,Jean-Éric,3,39,21:22:44,29.999,29999
893,Mark,2,40,21:24:28,28.909,28909
893,Adrian,3,40,21:24:36,31.230,31230
893,Jules,4,40,21:25:13,29.421,29421
893,Nico,2,41,21:26:16,29.616,29616
893,Pastor,3,41,21:26:35,30.175,30175
893,Max,3,41,21:27:04,29.687,29687
893,Paul,2,42,21:28:14,29.777,29777
893,Felipe,3,42,21:28:15,29.573,29573
893,Valtteri,3,42,21:28:43,33.836,33836
893,Giedo,3,42,21:28:50,30.141,30141
893,Lewis,2,43,21:30:03,30.085,30085
893,Sebastian,2,44,21:31:26,28.934,28934
893,Charles,3,54,21:52:04,31.546,31546
893,Kimi,1,10,20:23:19,29.469,29469
893,Jules,1,10,20:23:58,29.573,29573
893,Esteban,1,11,20:25:19,29.364,29364
893,Jean-Éric,1,11,20:25:28,29.736,29736
893,Charles,1,11,20:25:52,31.841,31841
893,Max,1,11,20:25:57,30.497,30497
893,Jules,2,11,20:26:28,32.243,32243
893,Felipe,1,12,20:26:59,29.040,29040
893,Adrian,1,12,20:27:25,29.678,29678
893,Mark,1,13,20:28:48,29.031,29031
893,Jenson,1,13,20:28:57,29.284,29284
893,Nico,1,13,20:29:01,29.910,29910
893,Giedo,1,13,20:29:27,30.161,30161
893,Valtteri,1,13,20:29:30,31.792,31792
893,Fernando,1,14,20:30:36,29.436,29436
893,Sergio,1,14,20:30:57,28.709,28709
893,Nico,1,15,20:32:27,29.212,29212
893,Romain,1,15,20:32:38,29.702,29702
893,Lewis,1,15,20:32:41,29.032,29032
893,Daniel,1,15,20:33:06,32.097,32097
893,Pastor,1,16,20:35:13,29.966,29966
893,Sebastian,1,17,20:36:08,28.787,28787
893,Paul,1,20,20:42:28,29.667,29667
893,Jules,3,23,20:50:22,29.823,29823
893,Jean-Éric,2,24,20:50:34,30.714,30714
893,Valtteri,2,24,20:50:54,30.790,30790
893,Max,2,24,20:51:40,31.173,31173
894,Adrian,1,3,15:09:31,29.829,29829
894,Jenson,1,4,15:11:11,26.948,26948
894,Felipe,1,6,15:14:57,22.474,22474
894,Pastor,1,7,15:16:37,23.470,23470
894,Paul,1,7,15:16:40,23.814,23814
894,Esteban,1,7,15:16:43,23.096,23096
894,Valtteri,1,8,15:18:36,23.912,23912
894,Lewis,1,9,15:19:55,22.270,22270
894,Fernando,1,9,15:20:07,22.208,22208
894,Charles,1,9,15:20:36,24.320,24320
894,Romain,1,10,15:21:39,22.519,22519
894,Nico,1,10,15:21:47,23.412,23412
894,Nico,1,10,15:21:50,23.654,23654
894,Sergio,1,10,15:22:03,22.901,22901
894,Giedo,1,10,15:22:24,17.513,17513
894,Jules,1,10,15:22:31,23.097,23097
894,Sebastian,1,11,15:23:22,22.662,22662
894,Kimi,1,11,15:23:39,22.924,22924
894,Giedo,2,11,15:24:34,23.987,23987
894,Mark,1,12,15:25:27,22.587,22587
894,Jean-Éric,1,12,15:25:54,24.477,24477
894,Max,1,12,15:26:16,23.761,23761
894,Daniel,1,18,15:36:21,23.892,23892
894,Jenson,2,22,15:43:41,25.946,25946
894,Pastor,2,23,15:45:35,23.642,23642
894,Paul,2,23,15:45:42,23.854,23854
894,Jean-Éric,2,24,15:47:44,23.845,23845
894,Kimi,2,25,15:48:47,23.236,23236
894,Nico,2,26,15:50:32,24.112,24112
894,Nico,2,28,15:53:56,42.432,42432
894,Fernando,2,28,15:54:07,22.807,22807
894,Adrian,2,28,15:54:36,23.155,23155
894,Valtteri,2,28,15:54:54,24.240,24240
894,Lewis,2,29,15:55:45,22.251,22251
894,Felipe,2,29,15:56:20,22.401,22401
894,Mark,2,30,15:57:29,22.718,22718
894,Sebastian,2,31,15:58:48,22.935,22935
894,Charles,2,30,15:58:50,24.366,24366
894,Romain,2,31,15:58:56,22.767,22767
894,Jules,2,30,15:59:15,23.814,23814
894,Max,2,30,15:59:21,26.299,26299
894,Giedo,3,30,15:59:22,24.548,24548
894,Daniel,2,31,16:00:11,23.194,23194
894,Mark,3,31,16:00:12,23.490,23490
894,Esteban,2,31,16:00:19,23.408,23408
894,Sergio,2,31,16:00:22,38.893,38893
894,Jean-Éric,3,38,16:16:31,24.016,24016
894,Adrian,3,38,16:16:46,1:11.445,71445
894,Adrian,4,41,16:23:32,18.979,18979
895,Charles,1,1,15:05:34,17.935,17935
895,Lewis,1,1,15:06:11,25.297,25297
895,Jean-Éric,1,7,15:15:39,25.816,25816
895,Jenson,1,8,15:17:14,23.462,23462
895,Valtteri,1,8,15:17:18,23.421,23421
895,Adrian,1,8,15:17:19,23.803,23803
895,Esteban,1,9,15:18:50,23.887,23887
895,Pastor,1,9,15:18:58,23.524,23524
895,Nico,1,10,15:20:27,23.383,23383
895,Paul,1,10,15:20:37,23.476,23476
895,Mark,1,11,15:21:54,23.617,23617
895,Felipe,1,11,15:22:06,22.946,22946
895,Kimi,1,11,15:22:11,23.313,23313
895,Max,1,11,15:22:39,23.648,23648
895,Romain,1,12,15:23:30,23.282,23282
895,Nico,1,12,15:23:43,22.812,22812
895,Sergio,1,12,15:23:48,26.423,26423
895,Fernando,1,13,15:25:26,22.645,22645
895,Sebastian,1,14,15:26:53,22.916,22916
895,Nico,2,16,15:30:40,17.806,17806
895,Charles,2,17,15:33:03,24.380,24380
895,Daniel,1,21,15:39:04,24.608,24608
895,Jean-Éric,2,21,15:39:24,24.087,24087
895,Jenson,2,23,15:42:30,26.263,26263
895,Nico,3,24,15:44:05,22.771,22771
895,Mark,2,25,15:45:06,22.774,22774
895,Paul,2,26,15:47:38,23.858,23858
895,Valtteri,2,27,15:49:16,23.483,23483
895,Adrian,2,27,15:49:23,23.484,23484
895,Felipe,2,28,15:50:36,22.871,22871
895,Pastor,2,28,15:51:02,24.202,24202
895,Romain,2,29,15:51:38,23.086,23086
895,Nico,2,29,15:52:08,23.831,23831
895,Max,2,29,15:53:22,24.373,24373
895,Fernando,2,30,15:53:46,22.839,22839
895,Esteban,2,30,15:54:04,23.184,23184
895,Sergio,2,30,15:54:05,27.707,27707
895,Kimi,2,31,15:55:30,23.290,23290
895,Daniel,2,32,15:57:31,17.801,17801
895,Felipe,3,34,16:00:41,17.822,17822
895,Charles,3,35,16:03:32,24.381,24381
895,Sebastian,2,37,16:04:36,22.873,22873
895,Jean-Éric,3,38,16:07:30,24.876,24876
895,Nico,4,39,16:08:49,22.551,22551
895,Jenson,3,40,16:10:36,23.105,23105
895,Mark,3,42,16:12:42,23.094,23094
895,Sergio,3,42,16:14:05,25.585,25585
895,Daniel,3,44,16:17:21,24.178,24178
896,Paul,1,1,15:05:12,23.662,23662
896,Jean-Éric,1,1,15:05:14,24.232,24232
896,Charles,1,1,15:05:39,29.082,29082
896,Sebastian,1,2,15:06:36,24.000,24000
896,Fernando,1,2,15:06:48,29.800,29800
896,Nico,1,5,15:11:22,24.096,24096
896,Jules,1,5,15:11:40,33.937,33937
896,Jenson,1,6,15:13:04,23.517,23517
896,Nico,1,7,15:14:25,23.685,23685
896,Kimi,1,7,15:14:33,26.989,26989
896,Felipe,1,8,15:15:56,23.579,23579
896,Lewis,1,8,15:16:00,23.546,23546
896,Pastor,1,8,15:16:14,25.530,25530
896,Jenson,2,12,15:22:48,23.774,23774
896,Romain,1,13,15:23:59,23.648,23648
896,Esteban,1,16,15:28:39,18.423,18423
896,Charles,2,16,15:29:58,26.970,26970
896,Esteban,2,26,15:44:22,25.660,25660
896,Jean-Éric,2,26,15:44:28,24.128,24128
896,Nico,2,27,15:45:31,23.895,23895
896,Mark,1,28,15:46:25,23.487,23487
896,Sergio,1,28,15:46:43,23.541,23541
896,Max,1,29,15:49:37,24.757,24757
896,Felipe,2,30,15:50:06,23.332,23332
896,Lewis,2,30,15:50:07,23.574,23574
896,Paul,2,30,15:50:21,24.024,24024
896,Fernando,2,30,15:50:22,23.595,23595
896,Sebastian,2,31,15:51:05,23.568,23568
896,Valtteri,1,31,15:51:52,27.619,27619
896,Mark,2,32,15:52:46,23.459,23459
896,Jenson,3,32,15:53:44,24.754,24754
896,Daniel,1,33,15:54:38,25.608,25608
896,Sergio,2,33,15:54:42,24.910,24910
896,Nico,2,33,15:54:45,24.834,24834
896,Jules,2,33,15:56:05,25.383,25383
896,Fernando,3,36,15:59:44,24.066,24066
896,Daniel,2,38,16:02:35,24.471,24471
896,Pastor,2,38,16:02:44,26.312,26312
896,Adrian,1,41,16:07:01,23.891,23891
896,Esteban,3,47,16:16:34,24.415,24415
896,Valtteri,2,49,16:19:37,25.909,25909
896,Nico,3,53,16:25:07,29.057,29057
896,Max,2,52,16:25:27,24.445,24445
896,Kimi,2,58,16:32:33,24.141,24141
897,Jenson,1,2,17:07:35,27.176,27176
897,Pastor,1,5,17:12:55,22.886,22886
897,Jules,1,5,17:13:09,24.064,24064
897,Sergio,1,6,17:14:42,21.503,21503
897,Max,1,6,17:15:04,23.490,23490
897,Lewis,1,7,17:16:23,21.372,21372
897,Daniel,1,7,17:16:41,22.194,22194
897,Giedo,1,7,17:16:50,22.834,22834
897,Mark,1,8,17:18:09,21.175,21175
897,Romain,1,8,17:18:10,21.627,21627
897,Charles,1,8,17:18:39,22.498,22498
897,Nico,1,9,17:20:04,22.363,22363
897,Nico,1,10,17:21:41,21.653,21653
897,Jenson,2,11,17:24:21,21.516,21516
897,Sebastian,1,14,17:28:39,22.275,22275
897,Fernando,1,16,17:32:49,21.530,21530
897,Jean-Éric,1,17,17:34:46,21.930,21930
897,Felipe,1,18,17:36:23,21.485,21485
897,Esteban,1,18,17:36:43,22.685,22685
897,Paul,1,20,17:40:06,22.270,22270
897,Valtteri,1,24,17:47:40,23.361,23361
897,Pastor,2,25,17:49:29,23.410,23410
897,Nico,2,27,17:53:04,22.863,22863
897,Sergio,2,27,17:53:06,21.370,21370
897,Adrian,1,28,17:54:54,22.048,22048
897,Daniel,2,28,17:55:05,22.946,22946
897,Lewis,2,29,17:56:37,21.609,21609
897,Esteban,2,30,17:58:38,22.070,22070
897,Jules,2,31,18:01:41,23.576,23576
897,Charles,2,32,18:03:05,24.005,24005
897,Mark,2,33,18:03:15,21.911,21911
897,Nico,2,33,18:03:19,21.633,21633
897,Max,2,32,18:03:37,22.802,22802
897,Giedo,2,33,18:04:45,22.286,22286
897,Nico,3,34,18:05:56,16.147,16147
897,Sebastian,2,37,18:09:50,21.298,21298
897,Romain,2,37,18:10:31,22.286,22286
897,Felipe,2,38,18:12:40,22.315,22315
897,Fernando,2,44,18:23:20,21.453,21453
897,Valtteri,2,45,18:25:31,26.680,26680
897,Jean-Éric,2,51,18:36:34,23.608,23608
898,Esteban,1,1,13:05:59,24.859,24859
898,Max,1,5,13:15:49,18.737,18737
898,Pastor,1,8,13:21:04,32.794,32794
898,Heikki,1,17,13:36:46,25.323,25323
898,Jenson,1,20,13:42:04,24.589,24589
898,Charles,1,20,13:42:30,27.568,27568
898,Felipe,1,21,13:43:48,23.936,23936
898,Jules,1,21,13:44:14,26.205,26205
898,Giedo,1,21,13:44:15,25.268,25268
898,Sergio,1,22,13:45:19,23.808,23808
898,Paul,1,22,13:45:29,24.444,24444
898,Nico,1,22,13:45:30,23.806,23806
898,Daniel,1,22,13:45:31,24.226,24226
898,Valtteri,1,23,13:47:05,25.014,25014
898,Lewis,1,25,13:50:25,23.904,23904
898,Fernando,1,26,13:52:15,23.817,23817
898,Sebastian,1,27,13:53:30,24.086,24086
898,Max,2,26,13:53:36,24.293,24293
898,Nico,1,27,13:53:54,24.030,24030
898,Jean-Éric,1,27,13:54:22,24.381,24381
898,Mark,1,28,13:55:26,23.537,23537
898,Romain,1,29,13:57:05,23.876,23876
898,Heikki,2,31,14:01:31,36.333,36333
898,Esteban,2,36,14:10:01,25.027,25027
898,Felipe,2,38,14:13:40,24.116,24116
898,Paul,2,49,14:32:33,24.914,24914
898,Charles,2,50,14:35:29,18.692,18692
899,Jean-Éric,1,10,14:16:58,23.455,23455
899,Daniel,1,14,14:22:11,22.721,22721
899,Heikki,1,15,14:23:39,23.019,23019
899,Valtteri,1,17,14:26:13,24.166,24166
899,Adrian,1,17,14:26:14,23.161,23161
899,Felipe,1,19,14:28:38,22.342,22342
899,Sergio,1,19,14:28:47,22.591,22591
899,Jenson,1,20,14:30:03,22.746,22746
899,Nico,1,20,14:30:06,23.887,23887
899,Paul,1,20,14:30:15,23.237,23237
899,Fernando,1,21,14:31:09,22.755,22755
899,Lewis,1,21,14:31:13,22.655,22655
899,Jules,1,21,14:32:02,24.657,24657
899,Nico,1,22,14:32:39,23.328,23328
899,Esteban,1,22,14:33:00,23.857,23857
899,Mark,1,23,14:33:42,25.012,25012
899,Pastor,1,23,14:34:24,23.600,23600
899,Sebastian,1,24,14:34:51,22.510,22510
899,Giedo,1,24,14:36:01,23.732,23732
899,Charles,1,25,14:37:24,24.099,24099
899,Max,1,26,14:38:59,25.060,25060
899,Jean-Éric,2,28,14:41:19,24.183,24183
899,Felipe,2,34,14:48:24,17.367,17367
899,Heikki,2,34,14:49:00,22.646,22646
899,Adrian,2,37,14:52:49,24.001,24001
899,Valtteri,2,41,14:58:30,23.695,23695
899,Daniel,2,42,14:59:24,23.340,23340
899,Jenson,2,43,15:00:19,23.788,23788
899,Felipe,3,43,15:00:27,22.655,22655
899,Pastor,2,43,15:00:59,26.734,26734
899,Nico,2,44,15:01:40,22.753,22753
899,Sergio,2,44,15:01:41,22.397,22397
899,Nico,2,46,15:04:31,23.237,23237
899,Sebastian,2,47,15:04:55,32.899,32899
899,Mark,2,47,15:05:08,26.718,26718
899,Jean-Éric,3,46,15:05:09,23.451,23451
899,Fernando,2,47,15:05:13,22.732,22732
899,Lewis,2,47,15:05:43,24.423,24423
899,Paul,2,47,15:06:01,23.330,23330
899,Esteban,2,47,15:06:09,23.138,23138
899,Giedo,2,47,15:06:59,27.107,27107
899,Jules,2,47,15:07:06,23.403,23403
899,Max,2,48,15:08:47,23.449,23449
899,Lewis,3,52,15:12:31,17.385,17385
899,Giedo,3,52,15:13:57,17.339,17339
899,Adrian,3,54,15:15:17,22.981,22981
899,Max,3,66,15:32:58,23.222,23222
900,Romain,1,1,17:09:56,17.255,17255
900,Esteban,1,1,17:10:12,32.657,32657
900,Sergio,1,1,17:10:14,25.541,25541
900,Jenson,1,11,17:26:02,22.411,22411
900,Sergio,2,11,17:27:03,22.497,22497
900,Nico,1,12,17:27:27,24.331,24331
900,Daniel,1,12,17:27:37,22.994,22994
900,Kevin,1,12,17:27:45,23.150,23150
900,Nico,1,12,17:27:51,22.615,22615
900,Fernando,1,12,17:27:55,22.887,22887
900,Kimi,1,12,17:28:02,25.543,25543
900,Jean-Éric,1,12,17:28:02,23.124,23124
900,Daniil,1,12,17:28:03,30.514,30514
900,Marcus,1,23,17:48:18,23.238,23238
900,Max,1,24,17:49:56,24.209,24209
900,Jules,1,20,17:54:48,23.821,23821
900,Romain,2,28,17:56:08,22.264,22264
900,Pastor,1,29,17:57:57,22.847,22847
900,Esteban,2,30,17:59:29,23.797,23797
900,Jenson,2,32,18:02:01,22.399,22399
900,Sergio,3,32,18:02:29,22.526,22526
900,Nico,2,33,18:03:36,22.933,22933
900,Jean-Éric,2,33,18:03:39,22.978,22978
900,Fernando,2,35,18:06:45,21.978,21978
900,Daniel,2,36,18:08:06,22.427,22427
900,Kimi,2,36,18:08:30,21.825,21825
900,Daniil,2,36,18:08:31,23.920,23920
900,Kevin,2,37,18:09:47,22.273,22273
900,Nico,2,38,18:10:59,23.673,23673
900,Max,2,41,18:18:13,23.493,23493
900,Jules,2,35,18:19:32,22.656,22656
900,Valtteri,1,10,17:24:46,34.921,34921
900,Adrian,1,35,18:07:21,24.305,24305
900,Valtteri,2,36,18:08:28,23.117,23117
901,Jules,1,1,16:07:01,52.836,52836
901,Jean-Éric,1,2,16:07:55,45.629,45629
901,Kimi,1,2,16:08:22,26.399,26399
901,Kevin,1,9,16:20:38,37.116,37116
901,Daniil,1,10,16:22:31,25.109,25109
901,Esteban,1,10,16:22:33,29.420,29420
901,Max,1,10,16:22:44,25.639,25639
901,Fernando,1,11,16:24:00,24.466,24466
901,Adrian,1,11,16:24:25,25.998,25998
901,Marcus,1,11,16:24:33,30.040,30040
901,Daniel,1,12,16:25:46,24.709,24709
901,Felipe,1,12,16:26:05,24.637,24637
901,Romain,1,12,16:26:14,25.046,25046
901,Sebastian,1,13,16:27:33,24.432,24432
901,Jenson,1,13,16:27:49,24.841,24841
901,Nico,1,14,16:29:15,24.723,24723
901,Valtteri,1,14,16:29:48,25.020,25020
901,Lewis,1,15,16:30:55,24.604,24604
901,Kamui,1,15,16:31:53,27.124,27124
901,Nico,1,16,16:33:07,25.336,25336
901,Jean-Éric,2,17,16:36:11,26.598,26598
901,Kimi,2,18,16:37:53,24.417,24417
901,Daniil,2,22,16:44:37,27.473,27473
901,Esteban,2,23,16:46:42,26.325,26325
901,Kevin,2,24,16:48:18,30.661,30661
901,Adrian,2,24,16:48:28,25.493,25493
901,Jenson,2,25,16:49:48,24.524,24524
901,Romain,2,25,16:50:09,25.596,25596
901,Marcus,2,26,16:52:40,26.515,26515
901,Fernando,2,27,16:53:03,24.222,24222
901,Felipe,2,27,16:53:28,24.577,24577
901,Max,2,27,16:54:31,29.210,29210
901,Daniel,2,28,16:54:45,24.775,24775
901,Valtteri,2,29,16:57:09,24.964,24964
901,Sebastian,2,31,17:00:00,24.728,24728
901,Kamui,2,31,17:01:26,26.505,26505
901,Nico,2,32,17:01:43,25.287,25287
901,Lewis,2,33,17:03:18,25.296,25296
901,Nico,2,34,17:05:38,24.887,24887
901,Daniil,3,34,17:06:44,25.289,25289
901,Kimi,3,34,17:07:07,24.246,24246
901,Marcus,3,38,17:15:01,26.030,26030
901,Jenson,3,39,17:15:13,25.028,25028
901,Kevin,3,39,17:15:37,24.415,24415
901,Daniel,3,40,17:16:28,1:49.329,109329
901,Romain,3,40,17:17:34,25.735,25735
901,Fernando,3,42,17:20:04,24.641,24641
901,Max,3,41,17:20:31,27.828,27828
901,Felipe,3,42,17:20:35,24.526,24526
901,Daniel,4,42,17:22:17,34.697,34697
901,Valtteri,3,44,17:24:12,24.498,24498
901,Daniel,5,44,17:26:23,34.480,34480
901,Sebastian,3,49,17:32:08,25.186,25186
901,Nico,3,50,17:33:47,24.654,24654
901,Lewis,3,51,17:35:18,24.484,24484
902,Jean-Éric,1,1,18:06:44,33.895,33895
902,Adrian,1,7,18:16:37,25.293,25293
902,Valtteri,1,10,18:21:24,25.040,25040
902,Daniil,1,10,18:21:32,26.064,26064
902,Jules,1,10,18:21:44,25.756,25756
902,Marcus,1,11,18:23:34,25.367,25367
902,Max,1,11,18:23:35,25.858,25858
902,Fernando,1,12,18:24:52,25.770,25770
902,Esteban,1,12,18:25:08,25.543,25543
902,Felipe,1,13,18:26:30,24.528,24528
902,Kimi,1,13,18:26:37,25.009,25009
902,Romain,1,13,18:26:50,25.192,25192
902,Jules,2,13,18:27:52,29.729,29729
902,Kevin,1,14,18:28:29,24.611,24611
902,Adrian,2,13,18:29:29,40.747,40747
902,Jean-Éric,2,14,18:29:48,25.897,25897
902,Nico,1,15,18:29:59,24.757,24757
902,Kamui,1,15,18:30:29,27.124,27124
902,Sergio,1,16,18:31:38,24.697,24697
902,Sebastian,1,16,18:31:48,24.964,24964
902,Jenson,1,17,18:33:25,24.476,24476
902,Daniel,1,18,18:35:12,24.706,24706
902,Lewis,1,19,18:36:24,24.687,24687
902,Pastor,1,19,18:37:12,25.395,25395
902,Jules,3,18,18:37:15,18.989,18989
902,Nico,1,21,18:39:48,24.851,24851
902,Daniil,2,24,18:45:46,25.340,25340
902,Valtteri,2,25,18:47:07,25.068,25068
902,Kevin,2,25,18:47:29,24.559,24559
902,Marcus,2,26,18:49:57,25.819,25819
902,Esteban,2,27,18:51:10,25.633,25633
902,Felipe,2,28,18:52:16,25.896,25896
902,Fernando,2,28,18:52:21,24.576,24576
902,Romain,2,28,18:52:44,25.032,25032
902,Max,2,28,18:53:21,27.233,27233
